Hips,Spine1,Head,LeftUpperArm,LeftForeArm,LeftHand,RightUpperArm,RightForeArm,RightHand,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot
"(357.59, 353.79, 353.87)","(35.86, 78.42, 356.59)","(28.93, 78.89, 356.85)","(352.63, 143.69, 141.99)","(359.01, 149.48, 135.04)","(5.72, 132.83, 118.62)","(26.62, 351.73, 214.55)","(24.37, 1.44, 228.89)","(31.22, 13.84, 221.86)","(355.09, 2.90, 179.83)","(356.95, 2.58, 179.91)","(291.77, 7.06, 174.64)","(355.45, 2.57, 182.69)","(357.33, 2.50, 180.67)","(292.26, 355.37, 188.30)",
"(357.39, 353.24, 353.94)","(35.94, 77.39, 356.52)","(29.01, 77.87, 356.78)","(352.94, 142.79, 142.44)","(359.39, 148.81, 135.54)","(6.11, 132.26, 118.80)","(26.50, 350.82, 214.36)","(24.36, 0.52, 228.60)","(30.91, 13.04, 221.62)","(354.88, 2.51, 179.93)","(356.64, 2.15, 179.96)","(291.59, 6.77, 174.57)","(355.26, 2.08, 182.84)","(357.07, 1.92, 180.75)","(292.04, 354.98, 188.21)",
"(357.37, 352.79, 353.85)","(36.15, 76.35, 356.56)","(29.22, 76.83, 356.81)","(353.29, 141.90, 142.86)","(359.71, 147.78, 136.04)","(6.11, 132.26, 118.80)","(26.50, 349.46, 213.89)","(24.51, 359.57, 228.16)","(30.86, 11.76, 220.85)","(354.90, 2.19, 179.79)","(356.79, 1.88, 179.81)","(291.74, 6.69, 174.32)","(355.21, 1.82, 182.74)","(357.12, 1.64, 180.55)","(292.20, 355.27, 187.66)",
"(357.49, 352.49, 353.63)","(36.44, 75.45, 356.60)","(29.51, 75.93, 356.86)","(353.66, 140.95, 143.29)","(359.99, 147.04, 136.36)","(7.22, 130.20, 119.82)","(26.48, 348.43, 213.51)","(24.61, 358.45, 227.66)","(30.72, 10.99, 220.48)","(355.20, 2.01, 179.54)","(357.24, 1.69, 179.59)","(292.29, 7.58, 173.10)","(355.36, 1.62, 182.47)","(357.29, 1.51, 180.38)","(292.44, 355.89, 186.79)",
"(357.59, 352.20, 353.41)","(36.80, 74.08, 356.57)","(29.87, 74.56, 356.83)","(354.12, 139.89, 143.73)","(0.66, 145.62, 137.23)","(7.54, 129.02, 120.47)","(26.34, 346.92, 212.99)","(24.60, 357.03, 227.11)","(30.06, 8.69, 219.55)","(355.68, 1.71, 179.22)","(357.80, 1.40, 179.32)","(292.79, 8.24, 172.07)","(355.68, 1.31, 182.01)","(357.88, 1.12, 179.97)","(292.80, 356.28, 186.14)",
"(358.31, 350.97, 352.77)","(37.81, 70.81, 356.58)","(30.88, 71.29, 356.85)","(355.34, 136.69, 145.17)","(1.22, 143.57, 138.22)","(8.30, 126.74, 121.78)","(26.10, 343.52, 211.72)","(24.60, 353.75, 225.75)","(29.59, 5.65, 218.00)","(356.41, 0.83, 178.70)","(358.61, 0.51, 178.88)","(293.50, 8.59, 170.82)","(356.19, 0.54, 181.37)","(358.77, 0.20, 179.42)","(293.81, 356.89, 184.35)",
"(358.70, 350.29, 352.43)","(38.48, 68.71, 356.58)","(31.55, 69.19, 356.86)","(355.70, 134.68, 145.73)","(1.62, 141.34, 138.96)","(8.78, 124.74, 122.35)","(25.93, 341.43, 210.83)","(24.59, 351.24, 224.51)","(28.64, 2.92, 216.71)","(356.98, 0.12, 178.41)","(359.28, 359.67, 178.64)","(294.19, 8.38, 170.13)","(356.69, 359.87, 180.86)","(359.49, 359.40, 178.92)","(294.26, 357.05, 183.54)",
"(359.38, 349.51, 351.92)","(39.09, 66.78, 356.51)","(32.16, 67.28, 356.80)","(356.15, 132.87, 146.24)","(2.53, 139.09, 139.81)","(8.86, 122.98, 123.11)","(25.65, 338.86, 209.78)","(24.53, 348.63, 223.29)","(28.46, 0.70, 215.45)","(357.49, 359.63, 178.11)","(0.14, 359.12, 178.41)","(295.34, 8.21, 169.60)","(357.31, 359.28, 180.17)","(359.97, 359.05, 178.60)","(295.10, 357.32, 182.52)",
"(0.08, 349.17, 351.51)","(39.86, 64.09, 356.25)","(32.93, 64.63, 356.58)","(356.79, 130.47, 146.87)","(3.19, 136.77, 140.53)","(9.69, 120.85, 123.85)","(25.31, 336.09, 208.71)","(24.46, 345.87, 222.08)","(28.32, 358.97, 214.56)","(358.63, 359.28, 177.64)","(1.02, 358.88, 178.22)","(296.49, 8.42, 169.09)","(357.87, 359.11, 179.66)","(0.89, 358.78, 178.11)","(295.81, 357.74, 181.82)",
"(1.14, 349.11, 351.22)","(40.71, 60.58, 355.93)","(33.78, 61.17, 356.29)","(357.80, 126.88, 147.83)","(4.23, 133.23, 141.58)","(9.99, 117.15, 125.46)","(24.66, 331.42, 206.98)","(24.14, 341.68, 220.34)","(26.31, 353.81, 212.71)","(359.76, 359.33, 177.29)","(2.40, 358.90, 177.95)","(297.83, 9.14, 168.37)","(358.76, 359.30, 179.14)","(1.18, 358.96, 177.97)","(296.05, 358.07, 181.55)",
"(1.97, 349.11, 351.26)","(42.06, 56.62, 355.59)","(35.14, 57.27, 355.99)","(358.61, 123.29, 148.67)","(5.09, 129.75, 142.52)","(10.16, 114.72, 126.55)","(23.90, 327.07, 205.42)","(23.76, 337.96, 218.75)","(24.81, 348.54, 210.45)","(0.54, 359.33, 177.18)","(3.31, 358.93, 178.01)","(298.86, 9.25, 168.32)","(358.88, 359.46, 179.25)","(0.92, 359.09, 178.13)","(295.83, 357.84, 181.98)",
"(2.03, 349.12, 351.49)","(42.68, 53.24, 355.02)","(35.76, 53.98, 355.49)","(359.66, 119.46, 149.36)","(5.80, 127.11, 143.14)","(11.06, 111.51, 127.31)","(23.30, 324.50, 204.60)","(23.16, 334.00, 217.20)","(23.11, 344.59, 209.25)","(1.56, 359.07, 177.05)","(4.14, 358.61, 178.23)","(299.70, 8.57, 168.73)","(358.55, 359.26, 179.59)","(0.96, 358.73, 178.04)","(295.63, 357.48, 182.14)",
"(2.46, 348.63, 351.78)","(43.12, 49.04, 354.12)","(36.21, 49.92, 354.69)","(0.53, 116.63, 149.60)","(7.08, 123.20, 143.77)","(12.13, 107.99, 128.10)","(22.06, 320.10, 203.50)","(22.36, 330.09, 215.98)","(22.29, 341.28, 208.29)","(2.00, 358.64, 177.12)","(4.72, 358.13, 178.48)","(300.15, 7.53, 169.40)","(358.54, 358.33, 179.59)","(1.01, 357.54, 177.95)","(295.42, 356.50, 181.89)",
"(2.92, 348.40, 351.98)","(43.75, 40.77, 351.89)","(36.87, 41.99, 352.68)","(2.37, 110.71, 149.43)","(8.64, 118.49, 143.76)","(13.77, 103.31, 128.07)","(20.19, 314.50, 202.63)","(20.69, 323.65, 214.61)","(19.02, 335.27, 207.61)","(2.19, 358.20, 177.63)","(4.55, 357.92, 179.11)","(300.02, 6.02, 170.71)","(358.48, 357.21, 179.67)","(0.93, 356.70, 177.94)","(295.34, 355.51, 181.97)",
"(2.99, 348.56, 352.28)","(43.75, 40.77, 351.89)","(36.87, 41.99, 352.68)","(3.47, 107.03, 148.96)","(9.78, 114.77, 143.45)","(13.93, 101.10, 128.43)","(18.47, 310.05, 202.23)","(19.50, 319.70, 213.92)","(17.17, 331.82, 207.41)","(2.20, 358.45, 178.06)","(4.47, 358.21, 179.61)","(299.93, 5.73, 171.33)","(358.32, 357.24, 179.67)","(0.85, 356.73, 177.88)","(295.31, 355.76, 181.80)",
"(2.94, 348.21, 352.30)","(43.45, 30.84, 348.58)","(36.63, 32.55, 349.68)","(4.27, 104.60, 148.57)","(11.12, 111.07, 143.09)","(15.87, 95.59, 128.25)","(17.39, 307.60, 202.23)","(18.12, 315.86, 213.63)","(16.32, 330.09, 207.36)","(1.97, 358.40, 178.40)","(4.03, 358.14, 179.90)","(299.40, 4.92, 172.23)","(358.29, 356.84, 179.73)","(0.85, 356.40, 177.93)","(295.37, 355.22, 181.93)",
"(2.85, 348.04, 352.38)","(43.15, 25.80, 346.88)","(36.37, 27.75, 348.13)","(5.73, 100.18, 147.75)","(12.79, 106.57, 142.41)","(17.34, 91.81, 127.91)","(15.41, 303.30, 202.47)","(16.58, 311.96, 213.52)","(13.48, 325.17, 207.74)","(1.56, 358.28, 178.52)","(3.59, 358.12, 179.76)","(299.00, 5.06, 171.98)","(358.45, 356.74, 179.75)","(1.07, 356.26, 177.93)","(295.49, 354.92, 182.17)",
"(2.66, 348.14, 352.33)","(42.41, 18.94, 344.62)","(35.70, 21.20, 346.05)","(7.62, 93.55, 145.93)","(14.54, 101.08, 141.13)","(19.51, 85.42, 126.70)","(12.74, 297.56, 202.96)","(13.94, 305.31, 213.49)","(11.20, 321.07, 208.12)","(1.15, 358.51, 178.35)","(3.26, 358.24, 179.52)","(298.53, 5.69, 171.49)","(358.38, 356.90, 179.70)","(1.13, 356.44, 177.94)","(295.65, 355.03, 182.25)",
"(2.58, 348.15, 352.28)","(41.57, 12.90, 342.37)","(34.92, 15.46, 343.96)","(8.79, 89.58, 144.64)","(16.35, 95.60, 139.59)","(20.86, 81.48, 126.09)","(11.16, 294.49, 203.36)","(12.77, 302.79, 213.61)","(8.34, 316.17, 208.79)","(0.99, 358.52, 178.23)","(2.98, 358.26, 179.25)","(298.30, 6.09, 171.03)","(358.38, 356.91, 179.76)","(1.20, 356.46, 178.08)","(295.69, 354.76, 182.58)",
"(2.39, 348.07, 352.14)","(40.37, 6.93, 339.94)","(33.81, 9.79, 341.67)","(10.01, 85.76, 143.28)","(17.73, 91.61, 138.39)","(22.50, 77.30, 125.06)","(8.82, 290.38, 204.07)","(10.94, 299.09, 213.84)","(5.98, 312.74, 209.47)","(0.74, 358.35, 178.11)","(3.00, 358.07, 179.02)","(298.33, 6.34, 170.50)","(358.39, 356.85, 179.83)","(1.32, 356.38, 178.16)","(295.86, 354.57, 182.70)",
"(2.35, 347.94, 352.12)","(39.61, 2.88, 338.41)","(33.11, 5.93, 340.22)","(11.09, 82.04, 141.97)","(18.88, 87.75, 137.18)","(24.10, 72.90, 123.79)","(7.23, 287.47, 204.59)","(9.19, 295.48, 214.14)","(4.68, 310.49, 209.96)","(0.60, 358.05, 177.99)","(2.94, 357.75, 178.99)","(298.30, 5.24, 171.31)","(358.45, 356.75, 179.82)","(1.41, 356.29, 178.30)","(295.91, 354.28, 182.95)",
"(2.34, 347.83, 352.09)","(38.71, 358.43, 336.91)","(32.28, 1.65, 338.78)","(11.96, 78.42, 140.78)","(19.85, 83.99, 136.13)","(25.65, 69.44, 123.12)","(5.64, 284.12, 205.12)","(7.79, 292.01, 214.35)","(3.10, 307.18, 210.51)","(0.57, 358.06, 178.15)","(2.98, 357.84, 179.21)","(298.39, 5.06, 171.54)","(358.53, 356.73, 179.93)","(1.45, 356.29, 178.42)","(295.95, 353.76, 183.53)",
"(2.54, 347.67, 352.33)","(37.52, 351.93, 335.01)","(31.18, 355.35, 336.94)","(12.91, 73.98, 139.47)","(20.99, 78.85, 134.87)","(26.97, 63.55, 121.90)","(3.68, 279.43, 205.74)","(5.93, 286.76, 214.49)","(0.63, 301.67, 211.25)","(0.88, 357.97, 178.57)","(3.25, 357.74, 179.79)","(298.65, 4.21, 172.45)","(358.61, 356.68, 180.10)","(1.47, 356.26, 178.59)","(295.97, 353.58, 183.67)",
"(2.64, 347.42, 352.44)","(37.08, 349.13, 334.32)","(30.77, 352.63, 336.27)","(13.40, 70.99, 138.68)","(21.39, 76.30, 134.26)","(27.90, 60.02, 120.88)","(2.20, 275.98, 205.49)","(5.08, 283.92, 214.55)","(359.74, 299.74, 211.56)","(1.08, 357.77, 178.77)","(3.42, 357.52, 180.03)","(298.87, 3.63, 172.80)","(358.67, 356.34, 180.28)","(1.49, 355.93, 178.77)","(296.01, 352.97, 183.87)",
"(2.78, 346.93, 352.61)","(36.50, 346.11, 333.82)","(30.22, 349.65, 335.77)","(13.76, 67.88, 137.94)","(21.64, 73.54, 133.60)","(27.73, 57.63, 120.55)","(1.41, 272.93, 206.07)","(4.51, 281.27, 214.73)","(359.05, 296.16, 211.98)","(1.31, 357.33, 178.94)","(3.57, 357.19, 180.13)","(299.06, 3.01, 173.07)","(358.79, 355.90, 180.36)","(1.53, 355.60, 178.83)","(296.06, 352.37, 184.13)",
"(2.89, 346.65, 352.74)","(36.03, 341.64, 333.25)","(29.77, 345.23, 335.21)","(13.33, 63.78, 136.71)","(21.54, 69.38, 132.40)","(27.79, 53.09, 119.01)","(0.84, 269.89, 206.66)","(3.88, 277.82, 215.14)","(357.94, 292.48, 212.68)","(1.37, 357.10, 179.00)","(3.81, 356.94, 180.07)","(299.29, 2.89, 172.96)","(358.93, 355.77, 180.46)","(1.61, 355.33, 178.93)","(296.12, 351.94, 184.46)",
"(2.95, 346.70, 352.75)","(35.85, 338.86, 333.18)","(29.61, 342.46, 335.12)","(12.89, 61.00, 135.78)","(21.26, 66.41, 131.40)","(27.59, 50.13, 118.14)","(0.30, 266.80, 207.06)","(3.40, 275.12, 215.21)","(357.21, 289.92, 212.84)","(1.46, 357.19, 178.93)","(3.81, 356.98, 179.99)","(299.26, 3.18, 172.72)","(358.94, 355.88, 180.52)","(1.61, 355.44, 179.06)","(296.09, 351.81, 184.73)",
"(2.92, 346.67, 352.77)","(35.53, 335.48, 332.83)","(29.30, 339.11, 334.78)","(12.49, 58.27, 134.76)","(20.96, 63.00, 130.09)","(27.28, 47.18, 117.05)","(359.65, 263.69, 207.30)","(2.88, 272.48, 215.17)","(356.56, 286.93, 212.96)","(1.33, 357.18, 178.87)","(3.66, 356.98, 179.88)","(299.03, 3.36, 172.48)","(358.86, 355.87, 180.58)","(1.51, 355.43, 179.11)","(296.10, 351.72, 184.82)",
"(2.80, 346.60, 352.73)","(35.21, 333.12, 332.45)","(29.00, 336.78, 334.40)","(12.29, 55.61, 133.65)","(20.93, 60.14, 128.89)","(27.68, 44.09, 115.75)","(359.07, 261.63, 207.46)","(2.21, 269.93, 215.08)","(355.33, 284.49, 213.29)","(1.16, 357.13, 178.88)","(3.46, 356.93, 179.87)","(298.85, 3.27, 172.53)","(358.83, 355.83, 180.62)","(1.56, 355.40, 179.16)","(296.18, 351.63, 184.88)",
"(2.69, 346.53, 352.69)","(34.81, 330.44, 331.92)","(28.63, 334.16, 333.88)","(12.30, 53.05, 132.54)","(21.02, 57.79, 127.91)","(27.79, 41.13, 114.62)","(358.21, 259.24, 207.57)","(1.19, 266.80, 215.28)","(354.86, 282.25, 213.62)","(0.95, 357.09, 178.92)","(3.22, 356.92, 179.86)","(298.54, 3.29, 172.49)","(358.88, 355.81, 180.63)","(1.65, 355.40, 179.18)","(296.24, 351.78, 184.71)",
"(2.58, 346.37, 352.61)","(33.60, 326.17, 330.76)","(27.49, 329.98, 332.70)","(12.75, 49.62, 131.11)","(21.55, 54.07, 126.41)","(28.44, 37.30, 113.36)","(356.40, 255.47, 207.35)","(0.06, 263.76, 215.89)","(353.73, 279.35, 214.54)","(0.83, 357.02, 178.95)","(2.90, 356.85, 180.00)","(298.30, 2.77, 173.03)","(358.88, 355.73, 180.54)","(1.71, 355.29, 179.08)","(296.28, 351.85, 184.53)",
"(2.65, 346.39, 352.62)","(32.84, 324.01, 330.22)","(26.75, 327.87, 332.14)","(13.08, 47.91, 130.43)","(22.06, 51.49, 125.56)","(29.08, 34.83, 112.65)","(355.56, 253.73, 207.38)","(359.47, 262.23, 216.41)","(352.97, 277.60, 215.32)","(0.83, 357.02, 178.95)","(2.99, 356.95, 180.04)","(298.42, 2.82, 173.09)","(358.97, 355.77, 180.49)","(1.74, 355.35, 179.02)","(296.31, 351.93, 184.49)",
"(2.70, 346.35, 352.58)","(32.13, 321.94, 329.78)","(26.08, 325.82, 331.67)","(13.21, 46.92, 130.06)","(22.20, 49.16, 124.64)","(29.58, 32.21, 111.35)","(354.77, 251.61, 207.41)","(358.91, 260.19, 217.06)","(352.78, 275.82, 215.94)","(0.83, 357.02, 178.95)","(3.14, 356.93, 179.98)","(298.53, 3.10, 172.76)","(358.99, 355.78, 180.43)","(1.74, 355.33, 178.96)","(296.33, 352.19, 184.18)",
"(2.73, 346.15, 352.52)","(31.43, 320.13, 329.33)","(25.40, 324.05, 331.19)","(13.21, 46.92, 130.06)","(22.19, 47.77, 123.98)","(29.84, 29.72, 110.23)","(354.17, 250.10, 207.32)","(358.51, 258.83, 217.44)","(352.05, 274.16, 216.65)","(0.97, 356.96, 178.99)","(3.31, 356.70, 179.87)","(298.69, 3.19, 172.46)","(359.00, 355.58, 180.36)","(1.74, 355.11, 178.91)","(296.32, 352.11, 184.01)",
"(2.78, 345.82, 352.30)","(31.13, 318.84, 328.83)","(25.13, 322.80, 330.70)","(13.49, 42.70, 128.11)","(22.20, 46.23, 123.34)","(29.82, 27.52, 109.27)","(353.42, 248.41, 207.41)","(358.21, 257.61, 217.49)","(352.33, 272.85, 216.47)","(1.13, 356.66, 178.79)","(3.44, 356.43, 179.74)","(298.84, 3.11, 172.22)","(359.06, 355.32, 180.22)","(1.77, 354.91, 178.83)","(296.27, 351.94, 183.99)",
"(2.80, 345.70, 352.26)","(31.09, 318.29, 328.49)","(25.11, 322.29, 330.37)","(13.65, 42.36, 127.98)","(22.19, 45.91, 123.30)","(29.74, 27.17, 109.14)","(353.23, 248.18, 207.35)","(358.22, 257.39, 217.39)","(352.27, 272.58, 216.31)","(1.18, 356.52, 178.68)","(3.58, 356.29, 179.45)","(298.87, 3.37, 171.83)","(359.01, 355.24, 180.29)","(1.63, 354.79, 178.91)","(296.22, 351.72, 184.13)",
"(2.76, 345.54, 352.17)","(31.24, 318.01, 328.18)","(25.28, 322.05, 330.10)","(13.71, 42.34, 128.05)","(22.20, 45.99, 123.48)","(29.61, 27.45, 109.44)","(353.15, 248.18, 207.12)","(358.32, 257.30, 217.19)","(352.30, 272.46, 216.07)","(1.21, 356.43, 178.63)","(3.60, 356.17, 179.37)","(298.86, 3.52, 171.49)","(359.02, 355.12, 180.24)","(1.58, 354.67, 178.86)","(296.12, 351.64, 184.05)",
"(2.79, 345.62, 352.16)","(31.46, 318.03, 327.93)","(25.51, 322.11, 329.88)","(13.88, 42.69, 128.40)","(22.23, 46.39, 123.85)","(29.34, 27.91, 109.83)","(353.15, 248.42, 206.84)","(358.49, 257.54, 217.05)","(352.92, 272.86, 215.49)","(1.20, 356.49, 178.57)","(3.65, 356.26, 179.38)","(299.03, 3.57, 171.59)","(359.02, 355.24, 180.17)","(1.55, 354.76, 178.74)","(295.97, 351.91, 183.85)",
"(2.93, 345.99, 352.18)","(31.93, 318.61, 327.37)","(26.02, 322.77, 329.39)","(14.13, 43.54, 128.90)","(22.39, 47.50, 124.52)","(29.38, 29.04, 110.48)","(353.21, 249.26, 206.36)","(358.73, 258.45, 216.66)","(352.93, 273.24, 215.15)","(1.33, 356.87, 178.69)","(3.66, 356.70, 179.66)","(299.02, 3.45, 172.20)","(358.90, 355.60, 180.10)","(1.41, 355.11, 178.65)","(295.82, 352.65, 183.48)",
"(2.98, 346.07, 352.18)","(32.57, 319.34, 326.78)","(26.69, 323.59, 328.88)","(14.52, 44.68, 129.42)","(22.56, 48.38, 124.90)","(29.44, 30.28, 110.97)","(353.12, 250.51, 205.65)","(358.75, 259.41, 216.28)","(353.26, 274.48, 214.20)","(1.35, 357.06, 178.79)","(3.66, 356.85, 179.72)","(298.95, 3.51, 172.29)","(358.82, 355.71, 180.08)","(1.33, 355.23, 178.56)","(295.80, 353.04, 183.15)",
"(3.05, 346.13, 352.13)","(33.02, 319.96, 326.27)","(27.17, 324.28, 328.45)","(14.97, 46.12, 129.98)","(22.88, 49.93, 125.56)","(29.47, 31.90, 111.76)","(353.02, 251.42, 205.10)","(358.67, 260.75, 215.71)","(353.16, 275.60, 213.46)","(1.29, 357.16, 178.78)","(3.56, 356.95, 179.65)","(298.82, 3.74, 172.13)","(358.73, 355.81, 179.97)","(1.27, 355.32, 178.43)","(295.74, 353.45, 182.81)",
"(3.03, 346.23, 352.03)","(33.45, 320.65, 325.61)","(27.64, 325.07, 327.86)","(15.41, 47.35, 130.41)","(23.28, 51.50, 126.14)","(29.83, 33.39, 112.31)","(352.79, 252.80, 204.43)","(358.49, 262.18, 215.21)","(353.25, 277.02, 212.66)","(1.21, 357.29, 178.69)","(3.51, 357.07, 179.49)","(298.73, 4.32, 171.66)","(358.66, 355.93, 179.88)","(1.19, 355.44, 178.32)","(295.64, 353.77, 182.59)",
"(2.96, 346.34, 351.86)","(34.40, 322.43, 324.07)","(28.69, 327.07, 326.50)","(16.23, 49.65, 131.13)","(24.05, 54.29, 127.09)","(30.40, 36.32, 113.37)","(352.29, 255.68, 203.20)","(358.18, 265.14, 214.44)","(353.23, 279.85, 211.44)","(1.11, 357.44, 178.48)","(3.46, 357.21, 179.26)","(298.70, 4.88, 171.21)","(358.55, 356.08, 179.77)","(1.07, 355.60, 178.22)","(295.51, 354.03, 182.49)",
"(3.00, 346.72, 351.68)","(35.09, 323.49, 323.46)","(29.42, 328.23, 325.99)","(16.93, 52.27, 132.05)","(24.40, 56.42, 127.85)","(30.61, 38.57, 114.16)","(352.29, 257.07, 202.59)","(358.31, 266.87, 213.84)","(353.34, 281.63, 210.51)","(1.10, 357.50, 178.42)","(3.54, 357.61, 179.02)","(298.91, 5.72, 170.91)","(358.63, 356.44, 179.64)","(1.05, 355.97, 178.10)","(295.35, 354.31, 182.65)",
"(3.24, 347.40, 351.60)","(35.81, 324.98, 323.18)","(30.15, 329.79, 325.80)","(16.96, 54.25, 132.76)","(24.29, 58.88, 128.72)","(30.15, 41.04, 115.11)","(352.64, 258.61, 201.81)","(358.61, 267.95, 213.49)","(354.18, 283.34, 209.73)","(1.10, 357.50, 178.42)","(3.86, 358.52, 178.85)","(299.21, 6.80, 170.52)","(358.46, 357.60, 179.59)","(0.79, 357.01, 178.02)","(295.22, 355.42, 182.43)",
"(3.39, 348.15, 351.63)","(36.38, 326.82, 323.17)","(30.72, 331.66, 325.84)","(16.95, 55.64, 133.29)","(24.13, 60.76, 129.47)","(29.72, 43.76, 116.15)","(353.37, 260.77, 201.16)","(359.40, 270.22, 213.07)","(355.06, 285.16, 209.09)","(1.10, 357.50, 178.42)","(4.25, 359.19, 178.93)","(299.47, 7.45, 170.54)","(358.28, 358.13, 179.54)","(0.61, 357.69, 177.90)","(295.11, 356.53, 181.95)",
"(3.39, 347.96, 351.51)","(37.92, 331.24, 323.91)","(32.21, 336.07, 326.68)","(16.53, 59.34, 134.79)","(23.47, 64.29, 130.91)","(29.21, 46.81, 117.11)","(354.57, 263.44, 200.81)","(0.52, 273.00, 212.99)","(356.83, 288.03, 208.32)","(1.59, 359.22, 178.10)","(4.05, 358.90, 178.99)","(299.16, 7.28, 170.46)","(358.05, 357.92, 179.54)","(0.43, 357.55, 177.89)","(294.99, 357.06, 181.13)",
"(3.23, 347.59, 351.35)","(38.66, 333.35, 324.62)","(32.90, 338.13, 327.42)","(16.00, 61.28, 135.66)","(22.57, 66.78, 131.91)","(27.63, 49.88, 118.32)","(355.76, 265.38, 200.57)","(1.53, 274.97, 212.74)","(357.72, 289.70, 207.59)","(1.35, 358.92, 178.04)","(3.77, 358.61, 178.93)","(298.85, 6.96, 170.44)","(357.95, 357.59, 179.38)","(0.47, 357.18, 177.66)","(295.01, 357.05, 180.88)",
"(3.04, 347.43, 351.20)","(39.61, 336.03, 325.46)","(33.79, 340.76, 328.30)","(15.08, 64.48, 137.20)","(21.75, 69.35, 133.09)","(26.97, 52.56, 119.43)","(356.87, 267.39, 199.96)","(2.98, 277.71, 212.10)","(359.45, 291.76, 206.68)","(1.13, 358.76, 178.03)","(3.54, 358.46, 178.88)","(298.64, 6.77, 170.50)","(357.93, 357.46, 179.30)","(0.56, 357.00, 177.55)","(295.07, 356.99, 180.74)",
"(3.06, 347.43, 351.11)","(40.64, 338.78, 326.32)","(34.77, 343.46, 329.19)","(14.50, 66.90, 138.46)","(21.05, 71.95, 134.38)","(26.06, 55.18, 120.57)","(357.97, 269.53, 199.27)","(3.91, 279.59, 211.74)","(0.35, 292.82, 206.20)","(0.90, 358.78, 177.96)","(3.27, 358.51, 178.75)","(298.40, 6.95, 170.34)","(358.00, 357.48, 179.14)","(0.61, 357.02, 177.43)","(295.03, 357.06, 180.69)",
"(3.19, 347.63, 351.02)","(42.23, 341.70, 327.02)","(36.31, 346.38, 329.99)","(13.68, 70.67, 140.63)","(19.89, 76.38, 136.65)","(24.52, 59.46, 122.66)","(359.40, 272.40, 198.22)","(5.25, 282.64, 210.98)","(2.76, 296.88, 204.30)","(0.71, 359.00, 177.79)","(3.21, 358.64, 178.55)","(298.35, 7.53, 169.91)","(357.86, 357.64, 179.13)","(0.54, 357.17, 177.40)","(294.97, 357.32, 180.58)",
"(3.18, 347.66, 350.95)","(43.85, 344.89, 327.97)","(37.86, 349.54, 331.02)","(13.28, 72.79, 141.91)","(19.35, 78.68, 137.97)","(23.86, 62.23, 124.10)","(0.56, 274.86, 197.03)","(6.28, 285.15, 209.93)","(3.65, 298.88, 202.94)","(0.70, 359.01, 177.75)","(3.31, 358.64, 178.41)","(298.38, 8.22, 169.20)","(357.79, 357.66, 179.13)","(0.53, 357.19, 177.41)","(295.00, 357.38, 180.51)",
"(3.13, 347.66, 350.86)","(45.41, 347.46, 328.66)","(39.38, 352.12, 331.81)","(12.84, 75.34, 143.58)","(18.60, 81.87, 139.89)","(22.80, 65.07, 125.60)","(1.37, 276.57, 196.09)","(7.10, 287.27, 208.86)","(4.95, 300.87, 201.61)","(0.77, 359.00, 177.54)","(3.44, 358.62, 178.26)","(298.53, 8.52, 168.86)","(357.80, 357.66, 179.09)","(0.55, 357.19, 177.38)","(295.01, 357.37, 180.53)",
"(3.37, 347.97, 350.71)","(46.73, 349.53, 329.36)","(40.65, 354.19, 332.59)","(12.28, 78.07, 145.66)","(18.06, 84.03, 141.40)","(22.17, 68.18, 127.24)","(2.45, 278.46, 194.93)","(8.05, 289.13, 207.61)","(5.82, 302.61, 200.14)","(0.91, 359.37, 177.38)","(3.53, 358.94, 178.17)","(298.63, 8.80, 168.82)","(357.80, 357.66, 179.09)","(0.46, 357.56, 177.30)","(294.86, 357.57, 180.66)",
"(3.82, 349.02, 350.72)","(49.67, 354.09, 331.65)","(43.47, 358.63, 334.95)","(11.49, 80.72, 148.10)","(16.88, 87.37, 144.11)","(20.43, 71.83, 129.82)","(4.87, 281.18, 192.97)","(9.81, 291.45, 205.97)","(8.05, 304.54, 198.27)","(1.44, 0.89, 177.33)","(4.17, 0.40, 178.19)","(299.35, 10.00, 169.26)","(357.73, 359.05, 178.89)","(0.05, 358.63, 177.22)","(294.36, 358.99, 180.29)",
"(3.82, 349.02, 350.72)","(51.05, 355.97, 332.91)","(44.78, 0.41, 336.22)","(10.71, 82.25, 149.78)","(15.73, 89.31, 145.92)","(19.40, 73.57, 131.16)","(6.22, 282.19, 192.07)","(10.89, 292.42, 205.31)","(9.74, 305.54, 197.17)","(1.61, 1.33, 177.37)","(4.44, 1.01, 178.37)","(299.69, 9.96, 169.93)","(357.60, 359.44, 178.89)","(359.81, 359.06, 177.04)","(294.23, 359.83, 179.83)",
"(4.57, 350.20, 351.00)","(52.32, 358.60, 334.96)","(45.95, 2.82, 338.15)","(9.87, 83.47, 151.25)","(14.71, 90.61, 147.23)","(18.13, 75.11, 132.36)","(7.35, 282.84, 191.53)","(12.48, 293.62, 204.54)","(10.68, 306.15, 196.38)","(2.17, 1.80, 177.59)","(4.78, 1.40, 178.74)","(299.85, 10.21, 170.06)","(357.23, 359.61, 178.86)","(359.52, 358.97, 176.94)","(294.16, 0.76, 178.72)",
